key,value
"dcf_commercial","[-3913500000 -3799514563.11 -9287572815.53 -5435654102.08 -3718813478.98 -3610498523.28 -3505338372.11 -2563152278.15 -2488497357.43 -2388403367.95 -2318838221.31 -2251299243.99 -2206186672.45 -2141928808.21 -2079542532.24 -3119571146.49 -3028709850.96 -2940495000.93 -2854849515.47 -2771698558.71 -2690969474.47 -2612591722.79 -2536496818.24 -2462618270.14 -2390891524.41 -37284081190.4 -36198137078 -35143822405.8 -34120215928 -33126423231.1 -32161575952.5 -31377147270.7 -30611850995.8 -29865220483.7 -29136800471.9 -212547280131 -207363200127 -202305561100 -197371279122 -192557345485 -187860824863 -183278853525 -178808637585 -174447451303 -170192635417 -153949234910 -150194375521 -146531098070 -142957168849 -139470408633 -136068691349 -132749942779 -129512139297 -126353306631 -123271518665 -120264896258 -117331606106 -114469859615 -111677911820 -108954060312 -403388911429 -393550157491 -383951373162 -374586705524 -365450444414 -356537018940 -347840994088 -339357067403 -331080065759 -323004942204 -315126772882 -307440754031 -299942199055 -292626535663 -285489303086 -278526149352 -273064852306 -267710639516 -262461411290 -257315109108 -1.68049999121e+12 -1.64754901099e+12 -1.61524412843e+12 -1.58357267493e+12 -1.55252223032e+12 -1.52208061796e+12 -1.49223589996e+12 -1.46297637251e+12 -1.43429056129e+12 -1.40616721695e+12 -1.37859531073e+12 -1.35156403013e+12 -1.32506277464e+12 -1.29908115161e+12 -1.27360897216e+12 -1.24863624722e+12 -1.22415318355e+12 -1.20015017995e+12 -1.17661782348e+12 -1.15354688576e+12 0]"
"dcf_hybrid","[-3913500000 -3799514563.11 -9287572815.53 -5435654102.08 -3718813478.98 -3610498523.28 -3505338372.11 -2563152278.15 -2488497357.43 -2388403367.95 -2318838221.31 -2251299243.99 -2206186672.45 -2141928808.21 -2079542532.24 -3119549656.95 -3028688987.33 -2940474744.98 -2854829849.5 -2771679465.53 -2690950937.41 -2612573725.64 -2536479345.28 -2462601306.1 -2390875054.47 -37279084242.1 -36193285671.9 -35139112302.8 -34115643012.5 -33121983507.2 -32157265541 -31372941991.2 -30607748284.1 -29861217838.2 -29132895451.9 -212516801925 -207333465293 -202276551505 -197342977078 -192529733735 -187833886571 -183252572264 -178782997331 -174422436420 -170168230654 -153711139657 -149962087470 -146304475581 -142736073737 -139254706085 -135858249839 -132544633989 -129311838038 -126157890769 -123080869043 -120078896627 -117150143051 -114292822489 -111505192672 -108785553826 -401744945717 -391946288505 -382386622932 -373060119933 -363961092618 -355083992798 -346423407608 -337974056203 -329730786539 -321688572233 -313842509496 -306187814142 -298719818675 -291433969439 -284325823843 -277391047652 -271952007502 -266619615198 -261391779606 -256266450594 -1.67021902539e+12 -1.63746963274e+12 -1.60536238504e+12 -1.57388469121e+12 -1.54302420707e+12 -1.51276883046e+12 -1.48310669653e+12 -1.45402617307e+12 -1.42551585595e+12 -1.39756456466e+12 -1.3701613379e+12 -1.34329542931e+12 -1.31695630325e+12 -1.29113363064e+12 -1.26581728494e+12 -1.24099733817e+12 -1.21666405703e+12 -1.19280789905e+12 -1.16941950887e+12 -1.14648971458e+12 0]"
"dev",0.3
"deviations","[-30 -15 0 15 30]"
"df","[1 0.970873786408 0.942595909134 0.915141659353 0.888487047916 0.862608784384 0.837484256684 0.813091511343 0.789409234314 0.766416732344 0.744093914897 0.722421276599 0.701379880193 0.680951339993 0.661117805819 0.641861947397 0.62316693922 0.605016445845 0.587394607616 0.570286026812 0.553675754186 0.537549275909 0.521892500883 0.50669174843 0.49193373634 0.477605569262 0.463694727439 0.450189055766 0.43707675317 0.424346362301 0.411986759516 0.401938301967 0.392134928748 0.382570662193 0.373239670432 0.364136263836 0.355254891548 0.346590138095 0.338136720093 0.329889483018 0.321843398066 0.313993559089 0.306335179599 0.298863589852 0.291574234002 0.284462667319 0.277524553482 0.270755661934 0.264151865301 0.25770913688 0.251423548175 0.245291266512 0.239308552695 0.233471758727 0.227777325587 0.222221781061 0.21680173762 0.211513890361 0.206355014986 0.20132196584 0.196411673991 0.191621145357 0.186947458885 0.182387764765 0.177939282698 0.173599300193 0.16936517092 0.165234313093 0.161204207895 0.157272397947 0.153436485802 0.14969413249 0.146043056087 0.142481030329 0.139005883248 0.135615495852 0.132956368482 0.130349380865 0.127793510652 0.125287755541 0.122831132883 0.120422679297 0.118061450291 0.115746519894 0.113476980288 0.111251941459 0.109070530842 0.106931892982 0.104835189198 0.102779597253 0.100764311032 0.0987885402279 0.0968515100273 0.0949524608111 0.093090647854 0.0912653410334 0.0894758245425 0.0877213966103 0.0860013692258 0.0843150678684 0.0826618312436]"
"df_test","[1 0.961538461538 0.924556213018 0.888996358671 0.85480419103 0.821927106759 0.79031452573 0.759917813202 0.730690205002 0.702586735579 0.675564168826 0.649580931563 0.62459704958 0.600574086135 0.577475082822 0.555264502713 0.533908175686 0.513373245852 0.493628121011 0.474642424049 0.456386946201 0.438833602117 0.421955386651 0.405726333318 0.390121474344 0.375116802254 0.360689232937 0.346816570131 0.33347747128 0.320651414692 0.308318667973 0.296460257667 0.285057940064 0.274094173139 0.263552089556 0.253415470727 0.243668721853 0.234296847936 0.225285430707 0.216620606449 0.208289044663 0.200277927561 0.192574930347 0.185168202256 0.178046348323 0.171198411849 0.164613857548 0.158282555334 0.152194764744 0.146341119947 0.140712615333 0.135300591667 0.130096722756 0.12509300265 0.120281733318 0.115655512805 0.111207223851 0.106930022934 0.102817329744 0.0988628170617 0.0950604010209 0.0914042317509 0.0878886843758 0.0845083503614 0.0812580291936 0.0781327203785 0.0751276157486 0.0722380920659 0.0694597039095 0.0667881768361 0.0642194008039 0.0617494238499 0.0593744460096 0.0570908134707 0.0548950129526 0.0527836663006 0.050753525289 0.0488014666241 0.0469244871385 0.0451196991717 0.0433843261266 0.0417156981987 0.0401112482679 0.0385685079499 0.037085103798 0.0356587536519 0.0342872631269 0.0329685222374 0.0317005021513 0.0304812520686 0.0293088962198 0.0281816309806 0.0270977220967 0.0260555020161 0.0250533673231 0.0240897762722 0.0231632464156 0.0222723523227 0.0214157233872 0.0205920417185 0.0198000401139]"
"disc.r1",0.03
"disc.y1",30
"disc.r2",0.025
"disc.y2",75
"disc.r3",0.02
"disc.y3",100
"dur",20
"ext.avoided_damage_per_tREO",73000
"ext.carbon_per_tREO",5700
"ext.strategic_premium",5000
"ext.total_per_tREO",83700
"ext_mult",1.3
"ext_per_yr",83700000000
