key,value
"co2_avoided_reo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.508144194029 0.860701739751 1.45786863948 2.4693582827 4.18263358111 7.0846032333 12 81.4325284978 552.604724796 3750 3750 3750 3750 3750 3750 3750 3750 4616.79155004 5683.93712441 6997.74743653 8615.23766248 10606.6017178 13058.2584494 16076.601938 19792.6186616 24367.5718907 30000 34977.4320354 40780.6917264 47546.7957738 55435.4939227 64633.040701 75356.5929453 87859.3369388 102436.466215 119432.151166 139247.665008 162350.857964 189287.203344 220692.676338 257308.769577 300000 336605.536291 377677.623538 423761.263387 475467.957738 533483.823012 598578.694491 671616.341571 753565.929453 845514.879379 948683.298051 1064440.1677 1194321.51166 1340050.77645 1503561.70088 1687023.97557 1892872.03344 2123837.35315 2382984.70417 2673752.8144 3000000 3140640.70493 3287874.67916 3442011.01669 3603373.30194 3772300.28905 3949146.613 4134283.53418 4328099.71772 4531002.04949 4743416.49025 4965788.96991 5198586.32366 5442297.27206 5697433.44699 5964530.46575 6244149.05551 6536876.23047 6843326.52417 7164143.27964 7500000 7764486.92881 8038300.96902 8321771.04051 8615237.66248 8919053.36252 9233583.10009 9559204.70489 9896309.3308 10245301.9257 10606601.7178 10980642.7196 11367874.2488 11768761.4685 12183785.9453 12613446.2288 13058258.4494 13518756.9392 13995494.8731 14489044.9339 15000000 15528973.8576 16076601.938 16643542.081 17230475.325 17838106.725 18467166.2002 19118409.4098 19792618.6616 20490603.8513 21213203.4356 21961285.4392 22735748.4977 23537522.9369 24367571.8907 25226892.4576 26116516.8989 27037513.8783 27990989.7461 28978089.8677 30000000 30614404.6095 31241392.3198 31881220.8347 32534153.1359 33200457.591 33880408.0637 34574284.0266 35282370.6757 36004959.0483 36742346.1417 37494835.0362 38262735.0188 39046361.711 39846037.1983 40662090.1624 41494856.0167 42344677.0436 43211902.5356 44096888.9391 45000000 46164161.4543 47358440.0617 48583614.9607 49840485.4462 51129871.491 52452614.2811 53809576.7638 55201644.2113 56629724.7981 58094750.1931 59597676.168 61139483.2204 62721177.2138 64343790.0333 66008380.2595 67716033.8586 69467864.8909 71265016.2379 73108660.3478 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000 75000000]"
"co2_reo_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.508144194029 0.860701739751 1.45786863948 2.4693582827 4.18263358111 7.0846032333 12 81.4325284978 552.604724796 3750 3750 3750 3750 3750 3750 3750 3750 4616.79155004 5683.93712441 6997.74743653 8615.23766248 10606.6017178 13058.2584494 16076.601938 19792.6186616 24367.5718907 30000 34977.4320354 40780.6917264 47546.7957738 55435.4939227 64633.040701 75356.5929453 87859.3369388 102436.466215 119432.151166 139247.665008 162350.857964 189287.203344 220692.676338 257308.769577 300000 336605.536291 377677.623538 423761.263387 475467.957738 533483.823012 598578.694491 671616.341571 753565.929453 845514.879379 948683.298051 1064440.1677 1194321.51166 1340050.77645 1503561.70088 1687023.97557 1892872.03344 2123837.35315 2382984.70417 2673752.8144 3000000 3140640.70493 3287874.67916 3442011.01669 3603373.30194 3772300.28905 3949146.613 4134283.53418 4328099.71772 4531002.04949 4743416.49025 4965788.96991 5198586.32366 5442297.27206 5697433.44699 5964530.46575 6244149.05551 6536876.23047 6843326.52417 7164143.27964 7500000 7764486.92881 8038300.96902 8321771.04051 8615237.66248 8919053.36252 9233583.10009 9559204.70489 9896309.3308 10245301.9257 10606601.7178 10980642.7196 11367874.2488 11768761.4685 12183785.9453 12613446.2288 13058258.4494 13518756.9392 13995494.8731 14489044.9339 15000000 15703203.5247 16439373.3958 17210055.0834 18016866.5097 18861501.4452 19745733.065 20671417.6709 21640498.5886 22655010.2475 23717082.4513 24828944.8495 25992931.6183 27211486.3603 28487167.235 29822652.3288 31220745.2776 32684381.1523 34216632.6208 35820716.3982 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000 37500000]"
"co2_rockets","[13590.2433333 10908.3333333 10908.3333333 11365.3283333 10908.3333333 10908.3333333 11365.3283333 30265.7483333 12833.3333333 15985.3283333 17505.3083333 17962.3033333 17356.3133333 17962.3033333 17505.3083333 14112.3033333 14569.2983333 15026.2933333 14569.2983333 53399.7438333 15099.3778833 14641.8169333 26797.2409833 26190.6850333 15097.1140833 46554.5989333 50858.0134333 279854.063133 1859229.51133 11639.8333333 11855.1363333 11226.5535382 11030.6100073 11004.8633405 10400.549082 20930.9475797 267841.529667 259029.541368 277191.615485 261226.245306 232264.729032 214918.916741 255022.624185 283093.605856 323467.851589 227534.571595 176786.198135 187438.718071 191714.84585 194037.89932 194585.433748 191884.107716 186288.831102 180837.94039 167680.61805 150179.5344 163731.78187 174222.888839 184746.804674 195956.278329 205026.238299 171290.65698 182488.651639 196673.118742 207528.137682 221955.571395 234538.076189 247868.853215 260909.586999 273568.868611 288838.444022 297024.407454 306514.747331 314451.449648 320223.975661 322019.684948 320410.260557 313521.792825 300845.031757 280556.063164 251394.112473 119880.169437 125435.071329 131047.51816 136984.141725 143571.934512 149589.569516 156496.160676 163448.391879 170999.586813 178704.022028 186675.748027 195235.368957 204017.962919 213376.784487 223074.593405 237940.497606 249153.544046 260784.212777 273014.053667 285756.630202 237728.531872 246225.122387 254766.082826 263844.256048 273397.664303 269117.691469 264829.024898 259536.253866 253781.707973 247186.341279 239884.136991 231683.529145 222586.457183 212657.427588 201951.081089 208786.703822 216277.940144 223819.083783 231615.800192 239885.838955 248355.036715 257107.278308 266131.949664 275502.398796 285694.620056 286703.958866 288197.791801 289195.018408 289900.23389 290518.0267 290563.941714 290378.721312 289794.725438 288798.491923 287351.814528 297549.77177 308092.553525 318882.979145 330051.947046 341797.39421 260382.611488 265766.265593 271156.807454 276662.439029 282385.021722 288211.924706 294052.510198 300127.014964 306206.004304 312499.592314 318935.804949 325387.209094 332077.830956 338907.043785 345864.106755 352850.405861 360092.997763 367575.469321 374984.917136 382784.405153 441576.050421 453070.623071 464759.339182 476704.981041 489195.465146 501765.401248 514656.990558 528090.388802 541749.265968 555643.380909 570087.809003 584913.923423 599990.829587 615461.389737 631418.185764 647766.460984 664428.980901 681707.242967 699335.279084 717381.485417 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292 327399.041292]"
"contingency","[1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.35 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25]"
"conv.mass_per_km",100000
"conv.earth_frac",0.05
"conv.maint_frac_yr",0.005
"conv_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435275281648 1.07177346254 1.97926186616 3.24900958542 5 6.99548640708 9.51549473615 12.6791455397 16.6306481768 21.5443469003 27.6307507466 35.1437347755 44.3891353598 55.7350038775 69.6238325042 86.5871242474 107.262748562 132.415605803 162.962220732 200 235.623875403 276.963590595 324.883635263 380.374366191 444.56985251 518.768201892 604.454707413 703.328200823 817.331050067 948.683298051 1099.92150662 1273.94294577 1474.0558541 1704.03659433 1968.19463817 2271.44644013 2619.39940222 3018.44729195 3475.87865872 4000 4292.20896341 4603.02455082 4933.54912392 5284.94750952 5658.45043357 6055.35813994 6477.04420355 6924.95954835 7400.63668084 7905.69415042 8441.84124884 9010.88296102 9614.72518065 10255.3802046 10934.9725205 11447.6066018 11984.2730892 12546.0986276 13134.2626793 13750 14234.8927028 14736.8851099 15256.5802409 15794.6023812 16351.5978313 16928.2356835 17525.2086256 18143.2337731 18783.0535304 19445.4364826 20131.1783193 20841.1027895 21576.0626922 22336.9408998 23124.6514195 23940.1404906 24784.3877218 25658.4072673 26563.2490454 27500 28789.2064619 30138.8512256 31551.767653 33030.9219345 34579.4193163 36200.5106192 37897.5990633 39674.2474124 41534.1854537 43481.3178273 45519.7322242 47653.7079669 49887.7249939 52226.4732641 54674.8626027 57238.0330089 59921.3654459 62730.4931382 65671.3133967 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750 68750]"
"conv_km_needed","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435275281648 1.07177346254 1.97926186616 3.24900958542 5 6.99548640708 9.51549473615 12.6791455397 16.6306481768 21.5443469003 27.6307507466 35.1437347755 44.3891353598 55.7350038775 69.6238325042 86.5871242474 107.262748562 132.415605803 162.962220732 200 235.623875403 276.963590595 324.883635263 380.374366191 444.56985251 518.768201892 604.454707413 703.328200823 817.331050067 948.683298051 1099.92150662 1273.94294577 1474.0558541 1704.03659433 1968.19463817 2271.44644013 2619.39940222 3018.44729195 3475.87865872 4000 4292.20896341 4603.02455082 4933.54912392 5284.94750952 5658.45043357 6055.35813994 6477.04420355 6924.95954835 7400.63668084 7905.69415042 8441.84124884 9010.88296102 9614.72518065 10255.3802046 10934.9725205 11447.6066018 11984.2730892 12546.0986276 13134.2626793 13750 14234.8927028 14736.8851099 15256.5802409 15794.6023812 16351.5978313 16928.2356835 17525.2086256 18143.2337731 18783.0535304 19445.4364826 20131.1783193 20841.1027895 21576.0626922 22336.9408998 23124.6514195 23940.1404906 24784.3877218 25658.4072673 26563.2490454 27500 28469.7854056 29473.7702197 30513.1604819 31589.2047624 32703.1956626 33856.471367 35050.4172513 36286.4675463 37566.1070607 38890.8729653 40262.3566385 41682.205579 43152.1253843 44673.8817996 46249.302839 47880.2809813 49568.7754436 51316.8145345 53126.4980909 55000 56126.4084507 57275.8859196 58448.9048636 59645.9474159 60867.5055835 62114.0814501 63386.187382 64684.3462389 66009.0915885 67360.9679265 68740.5308996 70148.3475344 71584.9964702 73051.0681969 74547.1652978 76073.9026972 77631.9079132 79221.8213154 80844.2963883 82500 84634.2959995 86823.8067798 89069.9607613 91374.223318 93738.0977336 96163.126182 98650.8907336 101203.014387 103821.16213 106507.042021 109262.406308 112089.052571 114988.824892 117963.615061 121015.363809 124146.062074 127357.7523 130652.52977 134032.543971 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500 137500]"
"cost_asteroid_processing","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300]"
"cost_dro_ops","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200]"
"cost_insitu","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1803975 2.357565 24.188445 0 0 0 0 0 0 0 23.9488425 31.56273 43.5736275 57.027705 74.8168875 102.337475176 134.850547718 175.738044834 229.358858333 299.155958938 278.505870867 339.981679126 414.677032634 503.672975053 612.629087873 741.29958654 896.057748275 1083.69990555 1307.49835092 1575.46827195 1845.19392156 2157.49908098 2526.60379379 2953.86584183 3456.53685304 2996.47961633 3373.34339432 3797.37692435 4274.65064381 4811.90042003 5420.92991913 6100.99740245 6866.89678739 7731.18696782 8704.39645585 9797.09218145 11030.7541219 12416.7638291 13977.8696822 15734.2562164 17712.1803686 19938.8620399 22444.6170024 25261.1215843 28438.7795421 12816.1832523 13455.3880804 14132.5373945 14838.3925632 15583.5769785 16361.1084105 17181.7635043 18038.7170757 18945.2615086 19889.7795111 20885.402535 21930.8502656 23024.1480865 24179.1547774 25384.2535016 24905.0425717 26072.3673804 27296.6644653 28573.5608912 29916.2645962 23558.1391768 24388.721917 25248.1265951 26139.3231826 27060.0008257 28015.1680959 29002.9424004 30025.7452011 31084.0646938 32180.5869464 33315.5694479 34492.0467175 35707.5267751 36964.8979725 38269.661387 39619.6032261 41017.395196 42461.0107819 43961.0350426 45510.0944184 47116.2783536 48777.361184 50496.2531901 52278.7290153 54119.9190015 56030.4188419 58005.8021508 60051.4904023 62170.6493877 64361.1738929 66631.2215458 68981.490785 71415.0535502 73929.8785951 76541.8427739 79236.6038022 82034.7903919 84924.6242138 87919.5500853 91022.7088368 54725.4061318 55844.7043042 56989.3120184 58156.4705964 59346.3564926 60564.1880828 61802.420403 63068.8784399 64360.978622 65678.8247609 67025.2907446 68395.1967303 69798.8983397 71226.2628537 72685.2131088 74173.2636946 75695.4089516 77242.0215705 78825.4955428 80441.3312613 103689.391945 106375.447663 109124.358424 111948.827339 114847.025148 117816.63601 120863.161591 123992.113361 127196.412852 130491.506613 133865.21443 137325.774896 140881.10715 144526.624407 148265.476906 152098.058967 156035.105196 160071.994911 164214.448363 168460.391176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cost_launch","[317.694 255 255 265.683 255 255 265.683 707.511 300 373.683 409.215 419.898 405.732 419.898 409.215 329.898 340.581 351.264 340.581 1248.3057 352.97247 342.27624 626.42901 612.24978 352.91955 1142.703792 1248.333057 6869.145186 45635.63346 285.705 290.98971 279.27522 278.15013 281.34504 269.63055 550.35846 7144.416531 7010.693388 7613.914725 7283.78613 6575.597865 6179.31650677 7448.4129343 8401.23471725 9756.28587871 5171.24026352 4192.37578132 4646.81850587 4978.89511497 5290.88453181 5584.71503906 5812.73235333 5974.72156712 6161.8488616 6093.82072755 5846.9742807 6864.05692539 7911.31090905 9150.18472421 10673.5812587 12425.8326242 10832.6107181 12065.3653976 13622.3805189 15092.9554678 16991.8140781 18952.5718132 21208.0302216 23719.0533635 26527.8902895 30009.1889893 33233.5001347 37153.3027068 41580.3569783 46578.0328234 52043.5854461 58256.4110104 65147.3855221 72932.1289107 81616.3092841 91416.0408993 43592.7888861 45612.7532104 47653.6429674 49812.4151726 52207.9761861 54396.2070966 56907.6947912 59435.7788652 62181.6679319 64983.2807375 67726.3957149 70678.517295 73707.5677106 76942.1955535 80296.6229189 84915.4827764 88636.7165638 92480.2812003 96509.854732 100691.705671 83716.549909 86709.7729665 89716.3133901 92914.2574054 96320.4007877 94616.4217394 92941.9894714 90899.0550529 88683.6946539 86158.3400276 83371.7784787 80253.1505992 76804.20728 73047.9958311 69003.6030504 71332.5299745 73894.9615492 76469.8583903 79131.2149122 81958.8802236 84852.3655347 87842.4741322 90925.2835628 94125.9321108 97657.903108 97766.4545887 98080.5624953 98206.2470383 98217.0925203 98187.773521 97941.6730874 97601.8731209 97107.3141825 96453.3692523 95625.3155008 99020.5231816 102530.590781 106119.339764 109833.518974 113784.722647 87031.5567048 88833.0130602 90632.7240541 92471.4649228 94385.8875143 96334.6412682 98285.103329 100316.598164 102346.393812 104450.869236 106602.722694 108756.67621 110993.43223 113277.098048 115602.638546 117934.51996 120356.007184 122859.634712 125333.043325 127942.755088 147307.455535 151144.095483 155041.931601 159024.808054 163195.877565 167386.548594 171684.442857 176169.160295 180725.209893 185356.40864 190177.235214 195125.173386 200152.882975 205312.209234 210635.978191 216089.985486 221645.300498 227411.806048 233291.935883 239310.803488 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624 111210.930624]"
"cost_mkiii","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.275 68.56 72.845 77.13 81.415 85.7 89.985 94.27 98.555 102.84 107.125 111.41 115.695 119.98 124.265 128.55 132.835 137.12 141.405 145.69 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 85.7 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"cost_rd","[500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000]"
"cost_total","[817.694 755 755 765.683 755 755 765.683 1207.511 800 873.683 909.215 919.898 905.732 919.898 909.215 829.898 840.581 851.264 840.581 1748.3057 852.97247 842.27624 1126.42901 1112.24978 852.91955 2142.703792 2248.5134545 7871.502751 46659.821905 1285.705 1290.98971 1279.27522 1278.15013 1281.34504 1269.63055 1550.35846 8168.3653735 8042.256118 8657.4883525 8340.813835 7650.4147525 7281.65398194 8583.26348202 9576.97276208 10985.644737 6970.39622245 5970.88165219 6486.80018499 6893.57214761 7294.55750686 7697.34412693 8054.03193987 8370.77931539 8745.54876715 8901.31907846 8922.44255265 10209.250847 11568.80999 13176.788518 15127.4471006 17946.6444772 15897.6503344 17511.553792 19496.8874432 21449.0211116 23955.0394981 26466.6117324 29406.422624 32687.6301509 36365.0422573 40823.8354451 45145.1273161 50302.8768287 56120.2258074 62683.2925056 69909.5166626 78104.551379 87226.492562 97521.2759132 109026.245868 121943.645441 58497.7971385 61156.9662908 63875.0053618 66739.6327358 70113.1906646 73047.7030071 76379.8457954 79764.8834409 83417.3169405 87163.4477486 90902.18575 94899.7550606 99022.1032971 103411.737831 107971.26392 112110.912848 116999.471444 122067.333166 127373.803123 132898.357767 109565.076586 113388.882383 117254.827485 121343.968088 126236.414113 125425.102335 124738.444372 123718.312754 122561.271848 121132.439474 119480.860427 117538.709817 115305.246555 112806.406304 109996.076937 113674.945701 117635.169245 121653.681672 125815.062455 130191.787142 134691.456388 139342.647816 144144.349253 149127.473626 155300.634609 157319.685931 159609.177146 161780.549941 163910.554408 166071.759914 168095.707133 170106.176406 172045.180233 173906.060347 175689.970775 181779.939484 188088.193673 194566.776478 201275.88156 208330.243984 145279.775337 148200.529864 151144.848573 154150.748019 157255.056507 160421.641851 163610.336232 166908.289104 170230.184934 173652.506497 177150.825939 180674.68544 184315.14307 188026.173401 191810.664155 195630.596154 199574.228636 203624.468782 207681.351368 211906.89885 254519.65998 261042.355646 267689.102525 274496.447893 281565.715213 288725.997104 296070.416948 303684.086156 311444.435246 319370.727754 327565.262144 335973.760783 344556.802625 353361.646141 362424.267597 371710.856953 381203.218194 391006.613459 401029.196746 411294.007164 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124 114733.743124]"
"cost_tugs","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.625 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 3.125 35.9375 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 4.6875 70.3125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125 7.8125]"
"cr_25","[13590.2433333 10908.3333333 10908.3333333 11365.3283333 10908.3333333 10908.3333333 11365.3283333 30265.7483333 12833.3333333 15985.3283333 17505.3083333 17962.3033333 17356.3133333 17962.3033333 17505.3083333 14112.3033333 14569.2983333 15026.2933333 14569.2983333 53399.7438333 15099.3778833 14641.8169333 26797.2409833 26190.6850333 15097.1140833 46554.5989333 50858.0134333 279854.063133 1859229.51133 11639.8333333 11855.1363333 11226.5535382 11030.6100073 11004.8633405 10400.549082 20930.9475797 257213.219667 258530.746368 276700.135485 260742.080306 231787.879032 214449.381741 244853.784185 282183.795856 313173.281589 244034.571595 176786.198135 187438.718071 191714.84585 194037.89932 194585.433748 191884.107716 186288.831102 180837.94039 167680.61805 150179.5344 163731.78187 174222.888839 184746.804674 195956.278329 205026.238299 171290.65698 182488.651639 196673.118742 207528.137682 221955.571395 234538.076189 247868.853215 260909.586999 273568.868611 288838.444022 297024.407454 306514.747331 314451.449648 320223.975661 322019.684948 320410.260557 313521.792825 300845.031757 280556.063164 251394.112473 119880.169437 125435.071329 131047.51816 136984.141725 143571.934512 149589.569516 156496.160676 163448.391879 170999.586813 178704.022028 186675.748027 195235.368957 204017.962919 213376.784487 223074.593405 237940.497606 249153.544046 260784.212777 273014.053667 285756.630202 237728.531872 246225.122387 254766.082826 263844.256048 273505.945553 269122.847719 264834.181148 259541.410116 253786.864223 247191.349029 239889.144741 231688.536895 222591.464933 212662.435338 201956.088839 208791.711572 216282.947894 223824.091533 231620.807942 239890.846705 305016.997204 319289.512249 334204.918953 349697.38253 366634.971302 371603.336244 376905.361331 381830.794797 386387.138068 390512.582675 394130.885082 397447.382591 399939.00517 401996.932451 403207.9539 422013.724018 441782.809152 462323.67745 484008.61429 506538.642109 164435.794554 164593.032771 164746.222942 164917.448896 165095.216963 165260.819029 165439.815521 165626.120825 165810.603842 165990.554721 166181.2966 166377.802892 166576.751458 166793.731546 166998.853863 167206.002379 167434.808292 167650.783346 167868.422975 168107.970388 169163.779675 169491.883321 169839.130588 170166.610258 170525.485213 170879.182008 171251.480263 171634.451817 172021.431633 172417.7301 172821.776417 173248.222079 173669.003796 174121.595633 174574.852146 175035.719971 175514.596446 175994.764183 176507.236354 177016.648142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142 170934.748142]"
