key,value
"N",5
"N250",11
"Ni",10
"Nl",4
"Nlw",8
"Nr","[4 5 6 7 8 9 10]"
"P28_load",90
"P28_loss",6.77419354839
"P48_load",1730
"P48_loss",91.0526315789
"P5_load",13
"P5_loss",1.44444444444
"Pbatt_charge",50
"Pload",1785
"Ploss_dcdc",99.2712695718
"Ptether",1934.27126957
"QA",1.93859589045
"QA1",1.18855296182
"QA2",0.750042928632
"QB",0.0541742871564
"QC_20",0.0962353609
"QC_22",0.1816953339
"QC_28",0.22873547556
"QC_30",0.02273978412
"QCv",0.52940595448
"QD",0.0380946462121
"QE",2.5
"QF",1.79350180207
"QG",1.67393501526
"QH",0.391172459634
"Q_in_drill",23.8
"Qcc_Mn",0.03159936
"Qcf_PK",3.22704397377
"Qch_full",3.34787003053
"Qco",8.52770759563
"Qi",4.4
"Qlw",8.8
"Qmar",2.67566401658
"Qmd",0.977931149085
"Qstrap",7.23775728
"Qsub",8.91888005526
"Qtd",12.3573303681
"Qtot",11.5945440718
"Qv","[1.93859589045 0.0541742871564 0.52940595448 0.0380946462121 2.5 1.79350180207 1.67393501526 0.391172459634]"
"Qvc",2.29896654457
"Qvl",0.0338176383806
"Qvm",0.732463583822
"Qvx_draw",3.06524776677
"Qvx_loss",3.06524776677
"Qw_drill",15
"RB",4300.93338058
"Rbo",382.484523028
"Rw",430.055509868
"T0",274.435869414
"T12",267.059035594
"T200",274.999541356
"T24",261.471852437
"T48",251.268755447
"T6",269.983784265
"T72",275.00038754
"TAll.numel",22302
"TAll.sum",6165873.4151
"TAll.min",273
"TAll.max",278.003793059
"TAll.mean",276.471770025
"TNS.numel",16522
"TNS.sum",4891309.08388
"TNS.min",273
"TNS.max",303.709844912
"TNS.mean",296.048243789
"TWS.numel",22302
"TWS.sum",6165873.4151
"TWS.min",273
"TWS.max",278.003793059
"TWS.mean",276.471770025
"T_range","[40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350]"
"Teq",162.260833562
"Teq_drill_nom",278
"Teq_drill_os",230.218905306
"Teq_map","[130.403395827 129.401157697 128.420898109 127.461901938 126.523484749 125.604991173 124.705793373 123.82528962 122.962902946 153.004244784 151.751447122 150.526122637 149.327377422 148.154355937 147.006238966 145.882241716 144.781612025 143.703628682 175.60509374 174.101736546 172.631347164 171.192852907 169.785227124 168.407486759 167.058690059 165.737934429 164.444354419 198.205942697 196.45202597 194.736571691 193.058328391 191.416098311 189.808734552 188.235138402 186.694256834 185.185080155 220.806791654 218.802315394 216.841796219 214.923803876 213.046969499 211.209982345 209.411586745 207.650579239 205.925805892 243.40764061 241.152604819 238.947020746 236.78927936 234.677840686 232.611230138 230.588035088 228.606901644 226.666531628 266.008489567 263.502894243 261.052245273 258.654754845 256.308711873 254.012477931 251.764483432 249.563224049 247.407257364]"
"Teq_noshunt",518.276676137
"Teqf",261.052245273
"Teqw",246.052245273
"Tf",40
"Tp.numel",10181
"Tp.sum",2796754.02259
"Tp.min",273
"Tp.max",275.001116711
"Tp.mean",274.703273017
"Ts.numel",2365
"Ts.sum",619505.306849
"Ts.min",251.268755447
"Ts.max",273
"Ts.mean",261.947275623
"Tvex",200
"Tw",25
"Tweb",273
"b6.FaceColor","ARRAY_OF_STRUCTS_SKIPPED"
"b6.EdgeColor","ARRAY_OF_STRUCTS_SKIPPED"
"b6.LineWidth","ARRAY_OF_STRUCTS_SKIPPED"
"b6.Color","ARRAY_OF_STRUCTS_SKIPPED"
"b6.DisplayName","ARRAY_OF_STRUCTS_SKIPPED"
"b6.BarWidth","ARRAY_OF_STRUCTS_SKIPPED"
"b6.LineStyle","ARRAY_OF_STRUCTS_SKIPPED"
"b6.Marker","ARRAY_OF_STRUCTS_SKIPPED"
"b6.CData","ARRAY_OF_STRUCTS_SKIPPED"
"bf",0.04
"ca","[0.92 0.65 0.15]"
"case_id",2
"cb","[0.18 0.55 0.82]"
"cg","[0.3 0.65 0.3]"
"chA",0.000175929188601
"cp","[0.55 0.27 0.68]"
"cr","[0.85 0.32 0.24]"
"cy","[0.5 0.5 0.5]"
"dA",5.96902604182e-05
"dT",233
"dTs",73
"dTv",160
"dg","[1 1.5 2 2.5 3 3.5 4 4.5 5]"
"di",9
"dur","[161280 5040 161280 5040 161280 720000]"
"eff28",0.93
"eff48",0.95
"eff5",0.9
"fA",0.000176714586764
"fL",0.03
"hA",5.02654824574e-05
"i",7
"i253",2156
"idx",4
"kCus",495.7368
"k_Cu_shunt",490
"ka_Mn",15.947
"ka_PK",0.2313
"ka_Ti",3.69873947856
"ka_web",14.6597918386
"ki_Cu",113110.831273
"ki_Mn",3715.651
"ki_PK",53.8929
"ki_Ti",861.806298504
"label","WITH SHUNT (1.5x)"
"lwM",0.042
"lwP",1.1
"m",6
"mCr",5.39e-10
"mCs",8.95e-08
"mDeg",2
"mE",0.03
"mN",20
"mi_A20",5.18e-07
"mi_A22",3.26e-07
"mi_A28",8.1e-08
"mi_A30",5.1e-08
"mi_n20",5
"mi_n22",15
"mi_n28",76
"mi_n30",12
"mi_ntot",108
"ni",7
"opts.RelTol",1e-06
"opts.AbsTol",0.0001
"opts.MaxStep",300
"opts.BDF","[]"
"opts.Events","[]"
"opts.InitialSlope","[]"
"opts.InitialStep","[]"
"opts.JConstant","[]"
"opts.JPattern","[]"
"opts.Jacobian","[]"
"opts.MStateDependence","[]"
"opts.Mass","[]"
"opts.MassSingular","[]"
"opts.MaxOrder","[]"
"opts.MvPattern","[]"
"opts.NonNegative","[]"
"opts.NormControl","[]"
"opts.OutputFcn","[]"
"opts.OutputSel","[]"
"opts.Refine","[]"
"opts.Stats","[]"
"opts.Vectorized","[]"
"pA",0.000275674755353
"pL",0.05
"qmli",0.192695792923
"qvm",0.0901803690149
"r",8
"rA",5.96902604182e-05
"rho_Mn",4.8e-07
"s253","44hr"
"sA",0.475
"sC",25830
"sGc",0.0338187831476
"sGweb",0.0449857884964
"sH",0.25
"sIR_in",0.923076923077
"sIR_pt",0.889575289575
"sL",0.35
"sLb",0.02
"sQA",2.00709855815
"sQA_bolt",0.940448464207
"sQA_pk",1.06665009394
"sQB",1.9276797388
"sQB_in",0.772855408
"sQB_pt",1.1548243308
"sQC",0.26581767254
"sQD",0.0919035784008
"sQE",2
"sQF",1.58727692551
"sQG",0.183061003277
"sQmar",2.418851243
"sQsub",8.06283747667
"sQtot",10.4816887197
"sQv","[2.00709855815 1.9276797388 0.26581767254 0.0919035784008 2 1.58727692551 0.183061003277]"
"sRD",2535.26580852
"sRb",302.927742238
"sRw",344.044407894
"sW",0.25
"sc",0.68669527897
"shunt.T_on",278
"shunt.T_off",275
"shunt.T_target",278
"shunt.G",0.0502380082754
"shunt.G_margin",0.075357012413
"shunt.L",0.1
"shunt.A",1.02526547501e-05
"shunt.A_margin",1.53789821251e-05
"sn22",13
"sn28",36
"stot",95.4816887197
"tO",132
"tOff",1213920
"tP",59.6597918386
"tR",64.6597918386
"wA",1.015
"wC",223300
"wL",0.005
